Date,Line,Station,on_board,getting_off
20240320,중앙선,원덕,398,406
20240320,중앙선,용문,3209,3144
20240320,중앙선,지평,69,71
20240320,공항철도 1호선,운서,9613,9761
20240320,공항철도 1호선,공항화물청사,2266,2467
20240320,공항철도 1호선,인천공항1터미널,14642,13246
20240320,공항철도 1호선,인천공항2터미널,6738,5833
20240320,공항철도 1호선,영종,4278,4356
20240320,과천선,선바위,8815,7799
20240320,과천선,경마공원,1785,1816
20240320,과천선,대공원,2390,2539
20240320,과천선,과천,7386,6805
20240320,과천선,정부과천청사,13065,13593
20240320,과천선,인덕원,29004,29639
20240320,과천선,평촌,20291,19927
20240320,과천선,범계,29852,30212
20240320,분당선,선릉,15490,23672
20240320,분당선,한티,17180,18390
20240320,분당선,도곡,8826,8947
20240320,분당선,구룡,4620,4460
20240320,분당선,개포동,5559,5678
20240320,분당선,대모산입구,6899,6533
20240320,분당선,수서,15891,16542
20240320,분당선,수원,8753,7755
20240320,분당선,서울숲,13710,14007
20240320,분당선,압구정로데오,21027,22965
20240320,분당선,강남구청,11152,12723
20240320,분당선,선정릉,9309,9787
20240320,분당선,가천대,15805,16186
20240320,안산선,대야미,5624,4981
20240320,경인선,개봉,24532,23980
20240320,경의선,운천,3,5
20240320,경의선,임진강,15,14
20240320,경의선,문산,5483,5347
20240320,경의선,파주,1816,1462
20240320,경의선,월롱,2696,2339
20240320,경의선,금촌,6951,6787
20240320,경의선,금릉,6148,5878
20240320,경의선,운정,8834,8388
20240320,경의선,야당,9628,9626
20240320,경의선,탄현,8912,8698
20240320,경의선,일산,12422,12287
20240320,경의선,풍산,6785,6403
20240320,경의선,백마,8691,8445
20240320,경의선,곡산,783,850
20240320,경의선,능곡,5428,4960
20240320,경의선,행신,9059,9083
20240320,경의선,강매,3906,3354
20240320,경의선,한국항공대,4356,4051
20240320,경의선,수색,4068,4196
20240320,경의선,디지털미디어시티,3163,2983
20240320,경의선,가좌,7024,6578
20240320,경의선,홍대입구,2126,2507
20240320,경의선,서강대,2675,2685
20240320,경의선,공덕,4573,3806
20240320,경의선,효창공원앞,3995,4272
20240320,경의선,신촌,1211,1607
20240320,경의선,서울역,5282,6838
20240320,경원선,연천,997,1010
20240320,경원선,전곡,1080,979
20240320,경원선,청산,145,133
20240320,경원선,소요산,1467,1466
20240320,경원선,동두천,2615,2573
20240320,경원선,보산,1540,1389
20240320,경원선,동두천중앙,3499,3528
20240320,경원선,지행,7027,7177
20240320,경원선,덕정,7330,6979
20240320,경원선,덕계,6281,5582
20240320,경원선,양주,8506,7956
20240320,경원선,녹양,5003,4622
20240320,경원선,가능,7420,7203
20240320,경원선,의정부,19951,20500
20240320,경원선,회룡,14703,14296
20240320,경원선,망월사,11207,11433
20240320,경원선,도봉산,8146,5339
20240320,경원선,도봉,6615,6301
20240320,경원선,방학,11101,10697
20240320,경원선,녹천,5012,4221
20240320,경원선,월계,8667,8032
20240320,경원선,광운대,11113,10603
20240320,경원선,석계,8328,9308
20240320,경원선,신이문,9636,9064
20240320,경원선,외대앞,12447,12352
20240320,경원선,청량리(서울시립대입구),17310,18146
20240320,경원선,왕십리(성동구청),19032,18272
20240320,경원선,응봉,2234,1996
20240320,경원선,옥수,52,41
20240320,경원선,한남,4581,4289
20240320,경원선,서빙고,2402,2269
20240320,경원선,이촌(국립중앙박물관),4530,3574
20240320,경부선,광명,4061,3452
20240320,경부선,서동탄,1750,1518
20240320,경부선,당정,7715,7366
20240320,경부선,천안,8390,7233
20240320,경부선,두정,10051,11126
20240320,경부선,직산,1068,1027
20240320,경부선,성환,8188,7666
20240320,경부선,평택,14254,14286
20240320,경부선,평택지제,4653,4584
20240320,경부선,서정리,9818,9138
20240320,경부선,송탄,4726,4605
20240320,경부선,진위,2021,1853
20240320,경부선,오산,11641,11745
20240320,경부선,오산대,4569,4215
20240320,경부선,세마,3655,3544
20240320,경부선,병점,19450,19382
20240320,경부선,세류,3644,3347
20240320,경부선,독산,20411,21246
20240320,경부선,수원,39891,41737
20240320,경부선,화서,13023,12612
20240320,경부선,성균관대,18633,18414
20240320,경부선,의왕,10884,10767
20240320,경부선,군포,8282,8222
20240320,경부선,금정,31748,32331
20240320,경부선,명학,11883,11771
20240321,안산선,중앙,20819,22017
20240321,5호선,올림픽공원(한국체대),5402,4734
20240321,5호선,방이,8488,8917
20240321,5호선,오금,4482,4561
20240321,5호선,개롱,7667,7960
20240321,5호선,거여,12172,11687
20240321,5호선,마천,8769,7877
20240321,5호선,강일,6832,6333
20240321,5호선,미사,19910,20280
20240321,5호선,하남풍산,5098,5134
20240321,5호선,하남시청(덕풍·신장),9252,8848
20240321,5호선,하남검단산,7123,6735
20240321,6호선,응암,20300,19760
20240321,6호선,역촌,4215,5103
20240321,6호선,불광,4933,4876
20240321,6호선,독바위,3259,3325
20240321,6호선,연신내,1,0
20240321,6호선,구산,9409,7086
20240321,6호선,새절(신사),15394,14284
20240321,6호선,증산(명지대앞),11775,11591
20240321,6호선,디지털미디어시티,22512,19625
20240321,6호선,월드컵경기장(성산),25946,39812
20240321,6호선,마포구청,19659,16647
20240321,6호선,망원,17699,18521
20240321,6호선,합정,16525,17460
20240321,6호선,상수,11963,13192
20240321,6호선,광흥창(서강),11150,10540
20240321,6호선,대흥(서강대앞),11846,12468
20240321,6호선,공덕,22873,22305
20240321,6호선,효창공원앞,9264,8782
20240321,6호선,삼각지,9415,8374
20240321,6호선,녹사평(용산구청),5823,5709
20240321,6호선,이태원,12439,12948
20240321,6호선,한강진,10690,12006
20240321,6호선,버티고개,2557,2602
20240321,6호선,약수,4455,4298
20240321,6호선,청구,4475,4547
20240321,6호선,신당,9695,10300
20240321,6호선,동묘앞,9348,9757
20240321,6호선,창신,4345,3781
20240321,6호선,보문,9475,8991
20240321,6호선,안암(고대병원앞),18394,18350
20240321,6호선,고려대(종암),11305,10965
20240321,6호선,월곡(동덕여대),15282,14644
20240321,6호선,상월곡(한국과학기술연구원),8573,8140
20240321,6호선,돌곶이,11926,10909
20240321,6호선,석계,14689,15124
20240321,6호선,태릉입구,6932,7983
20240321,6호선,화랑대(서울여대입구),15818,12073
20240321,6호선,봉화산(서울의료원),10451,9857
20240321,7호선,장암,3182,1329
20240321,7호선,도봉산,10389,12034
20240321,7호선,수락산,13795,13574
20240321,7호선,마들,15005,14090
20240321,7호선,노원,27334,28323
20240321,7호선,중계,17060,15837
20240321,7호선,하계,20766,19742
20240321,7호선,공릉(서울과학기술대),14572,14106
20240321,7호선,태릉입구,10918,10190
